ensembl_gene_id	mode_disorder
YGR039W	0.15595546
YGR045C	0.19176063
YGR050C	0.14640991
YGR053C	0.12852195
YGR079W	0.11080761
YGR126W	0.9866302
YGR164W	0.18838131
YGR219W	0.14747512
YGR273C	0.61090845
YNR014W	0.9793813
YNR068C	0.1304164
YNR077C	0.18858263
YNL193W	0.1391885
YNL184C	0.958646
YNL165W	0.15644142
YNL146W	0.48690647
YNL144C	0.9823906
YNL140C	0.12684886
YNL050C	0.9799689
YNL034W	0.1104985
YNL018C	0.10828586
YNL011C	0.12693706
YLR460C	0.12821084
YCL001W-A	0.12512678
YDR274C	0.26152396
YDR366C	0.31523553
YIL014C-A	0.11746121
YPL068C	0.13664505
YPL080C	0.12215864
YPL077C	0.9826063
YPL039W	0.14562753
YPL034W	0.11896234
YDR042C	0.13990113
YML122C	0.2289547
YML119W	0.8804698
YMR181C	0.14177275
YMR187C	0.1376299
YDR209C	0.19711724
YMR007W	0.39209622
YMR206W	0.9438281
YML037C	0.98233646
YML020W	0.13208932
YML108W	0.10619001
YDR249C	0.12677975
YDR102C	0.14729643
YMR122C	0.15107222
YMR130W	0.12135168
YMR082C	0.11310236
YMR103C	0.40674293
YML083C	0.13261698
YDR114C	0.23958628
YMR252C	0.12504122
YMR254C	0.14344439
YMR317W	0.98523533
YMR320W	0.20376387
YMR321C	0.12939975
YML053C	0.6872475
YHR050W-A	0.18528613
YDR344C	0.3789702
YDR286C	0.13076916
YDR278C	0.32429326
YLR296W	0.16623248
YLR267W	0.124304
YPR195C	0.15426865
YPR078C	0.52816266
YPR084W	0.16399673
YHR007C-A	0.13088162
YDL241W	0.15058017
YDL242W	0.11801341
YLR012C	0.12878019
YLR030W	0.9262741
YLR031W	0.12194276
YOL014W	0.13016558
YOL015W	0.14815094
YOL024W	0.12826188
YOL029C	0.5437278
YOL118C	0.1448276
YOL131W	0.93416023
YOL160W	0.10006817
YOR072W	0.1908112
YOR105W	0.14365658
YOR268C	0.44830787
YOR385W	0.12410322
YPL261C	0.13179478
YPL272C	0.13718703
YPL278C	0.42481583
YPR203W	0.1145598
YLR049C	0.13483132
YDR029W	0.33545673
YLR112W	0.2420874
YLR125W	0.9673933
YDL037C	0.9841061
YOR015W	0.59536135
YDL009C	0.3466627
YOR114W	0.1235628
YDR215C	0.72549033
YOR029W	0.1349895
YOR097C	0.9179503
YLR122C	0.12826256
YOR012W	0.11749559
YDR010C	0.11556323
YOR343C	0.14235894
YPR064W	0.25653028
YOL098C	0.13122582
YOR314W	0.20539156
YLR111W	0.745315
YPR015C	0.11713299
YPR145C-A	0.60445225
YLR146W-A	0.8607719
YGL194C-A	0.36382967
YDR461C-A	0.9935664
YDL007C-A	0.124368116
YBR201C-A	0.13637123
Q0092	0.109713465
YLR264C-A	0.11573436
YOR034C-A	0.30505264
YOR192C-C	0.11475398
YJL047C-A	0.1292037
YIR021W-A	0.3806522
YGL258W-A	0.1278648
YAL037C-A	0.123804495
YLR412C-A	0.70620966
YJR112W-A	0.15602925
YGR161W-C	0.13009673
YHR086W-A	0.1330765
YGL041C-B	0.60824823
YPL119C-A	0.28322744
YBR200W-A	0.12430376
YHL048C-A	0.10295167
YMR030W-A	0.12423144
YBR230W-A	0.12758473
YDR246W-A	0.12643464
YKL183C-A	0.49422753
YMR175W-A	0.295133
YNL067W-B	0.32014203
YLR285C-A	0.2768014
YDL159W-A	0.12276654
YJR151W-A	0.24794087
YBR255C-A	0.17124078
YBR196C-B	0.26225263
YBR221W-A	0.73021686
YMR247W-A	0.24814944
YGR240C-A	0.11520013
YCR095W-A	0.29967237
YDR169C-A	0.5095798
YAL063C-A	0.13305739
YBR072C-A	0.14846173
YLR361C-A	0.9826511
YDR182W-A	0.15238848
YKL106C-A	0.11895622
YER078W-A	0.24435344
YOL164W-A	0.23060346
YML007C-A	0.11440149
YPR108W-A	0.14447315
YPL038W-A	0.14096561
YMR230W-A	0.3520218
YOR293C-A	0.29670128
YOL155W-A	0.20842642
YOL097W-A	0.08796687
YNL277W-A	0.11680989
YNL146C-A	0.12854558
YNL042W-B	0.10507861
YIR018C-A	0.13485259
YIL046W-A	0.5018692
YIL002W-A	0.732954
YHL015W-A	0.17889678
YDR003W-A	0.18140149
YCR024C-B	0.32335758
YOL038C-A	0.29921484
YJL136W-A	0.18437707
YGL006W-A	0.3310752
YOR381W-A	0.20556227999999999
YOR376W-A	0.15587696
YOR316C-A	0.15628126
YOR011W-A	0.31859082
YML054C-A	0.1034738
YLR342W-A	0.25670457
YLR154C-G	0.122853726
YLL006W-A	0.95813537
YHR175W-A	0.23365879
YGR121W-A	0.09800519
YFL041W-A	0.17492157
YDR194W-A	0.12074892
YCR108C	0.19930245
YBR196C-A	0.5288193
YBL008W-A	0.092601344
YLR307C-A	0.43648803
YKL068W-A	0.41350645
YOR072W-B	0.15546866
YJL052C-A	0.18592775
YFR012W-A	0.8275968
YMR158C-A	0.12593587
YIL134C-A	0.43717986
YGR035W-A	0.22900754
YPR014C	0.13526627
YMR075C-A	0.27858585
YPR053C	0.25296354
YLR365W	0.10745902
YCL012C	0.5237037
YOR394C-A	0.12006665
YOL166W-A	0.18531966
YNR075C-A	0.1408419
YLL066W-B	0.9019862
YHR214C-E	0.10280135
YHR213W-B	0.33299845
YBR298C-A	0.12449817
YAL067W-A	0.09876527
YJL077W-A	0.21451622
YIL105W-A	0.12238766
YPR159C-A	0.2634122
YPL152W-A	0.12997526
YOR161C-C	0.3282166
YOR032W-A	0.34123316
YOL019W-A	0.4817556
YMR315W-A	0.16495484
YMR272W-B	0.12870571
YMR242W-A	0.72493887
YMR182W-A	0.4365262
YMR105W-A	0.108616665
YMR001C-A	0.13626766
YML100W-A	0.43948555
YLR406C-A	0.15608503
YKL096C-B	0.4684276
YJL077W-B	0.19160423
YHR213W-A	0.31148672
YHR022C-A	0.329032
YGR204C-A	0.4173361
YGR174W-A	0.3404779
YGR146C-A	0.37242228
YGL007C-A	0.2396113
YGL188C-A	0.49171716
YFR032C-B	0.19237232
YER175W-A	0.20934612
YBR182C-A	0.29009634
YBL071C-B	0.33745646
YAR035C-A	0.58022296
YCL001W-B	0.13178141
YCL021W-A	0.17332323
YLR149C	0.12963241
YOL085C	0.15528074
YPL229W	0.93441796
Q0297	0.9868182
Q0182	0.31272274
Q0144	0.3180722
Q0143	0.18997054
Q0142	0.13157272
Q0032	0.2570402
Q0017	0.12572713
Q0010	0.12265261
