ensembl_gene_id	mean_disorder
YGR126W	0.9391282
YGR164W	0.29890314
YGR219W	0.21181391
YGR273C	0.5670497
YNR014W	0.76566994
YNR068C	0.29301822
YNR077C	0.3204705
YNL193W	0.31138068
YNL184C	0.6321101
YNL165W	0.3442237
YNL146W	0.4074609
YNL144C	0.49951082
YNL140C	0.19400291
YNL050C	0.7493437
YNL034W	0.4881097
YNL018C	0.44080916
YNL011C	0.17564134
YLR460C	0.1454483
YCL001W-A	0.15983944
YDR274C	0.2652343
YDR366C	0.31062797
YIL014C-A	0.16061625
YPL068C	0.4387154
YPL080C	0.20659648
YPL077C	0.78008956
YPL039W	0.43592244
YPL034W	0.3122893
YDR042C	0.23188789
YML122C	0.24530767
YML119W	0.6497758
YMR181C	0.39876804
YMR187C	0.17502616
YDR209C	0.20900214
YMR007W	0.40021786
YMR206W	0.7513433
YML037C	0.7711526
YML020W	0.42810616
YML108W	0.19931446
YDR249C	0.20913893
YDR102C	0.21954559
YMR122C	0.22970171
YMR130W	0.16483918
YMR082C	0.14774026
YMR103C	0.43292797
YML083C	0.3295782
YDR114C	0.29988322
YMR252C	0.16272743
YMR254C	0.21782714
YMR317W	0.79739606
YMR320W	0.25085753
YMR321C	0.14662367
YML053C	0.6292624
YHR050W-A	0.23012495
YDR344C	0.4353158
YDR286C	0.15060355
YDR278C	0.4284055
YLR296W	0.28982577
YLR267W	0.15176493
YPR195C	0.28254366
YPR078C	0.59694993
YPR084W	0.21417803
YHR007C-A	0.3357094
YDL241W	0.20026879
YDL242W	0.25779998
YLR012C	0.18700223
YLR030W	0.76758439999999994
YLR031W	0.1831731
YOL014W	0.3067078
YOL015W	0.311645
YOL024W	0.17849858
YOL029C	0.5010426
YOL118C	0.19044013
YOL131W	0.49323252
YOL160W	0.1746071
YOR072W	0.23646516
YOR105W	0.19014908
YOR268C	0.47431326
YOR385W	0.28785452
YPL261C	0.1801339
YPL272C	0.21915841
YPL278C	0.4789262
YPR203W	0.14882647
YLR049C	0.3333615
YDR029W	0.5196094
YLR112W	0.31411117
YLR125W	0.8303567
YDL037C	0.5980568
YOR015W	0.5870608
YDL009C	0.37723505
YOR114W	0.21989493
YDR215C	0.61587566
YOR029W	0.2511346
YOR097C	0.6932716
YLR122C	0.2171157
YOR012W	0.16553529
YDR010C	0.21695657
YOR343C	0.19431363
YPR064W	0.36222368
YOL098C	0.17703311
YOR314W	0.2861372
YLR111W	0.5632204
YPR015C	0.50058436
YPR145C-A	0.5954226
YLR146W-A	0.8544368
YGL194C-A	0.47422448
YDR461C-A	0.98306787
YDL007C-A	0.19448347
YBR201C-A	0.21471179
Q0092	0.22563112
YLR264C-A	0.14201905
YOR034C-A	0.3549618
YOR192C-C	0.29080415
YJL047C-A	0.1447723
YIR021W-A	0.51377213
YGL258W-A	0.13460405
YAL037C-A	0.14502211
YLR412C-A	0.6691611
YJR112W-A	0.25570533
YGR161W-C	0.22099559
YHR086W-A	0.25113645
YGL041C-B	0.72937864
YPL119C-A	0.3866809
YBR200W-A	0.24931708
YHL048C-A	0.17808114
YMR030W-A	0.21102671
YBR230W-A	0.17155847
YDR246W-A	0.21618834
YKL183C-A	0.4638708
YMR175W-A	0.24161285
YNL067W-B	0.26653135
YLR285C-A	0.23969391
YDL159W-A	0.123730175
YJR151W-A	0.24686219
YBR255C-A	0.3154523
YBR196C-B	0.23985468
YBR221W-A	0.75266194
YMR247W-A	0.24525782
YGR240C-A	0.14198449
YCR095W-A	0.35076934
YDR169C-A	0.5030266
YAL063C-A	0.20494676
YBR072C-A	0.25122866
YLR361C-A	0.9755936
YDR182W-A	0.20709403
YKL106C-A	0.13763592
YER078W-A	0.24458557
YOL164W-A	0.3368846
YML007C-A	0.24194513
YPR108W-A	0.23146155
YPL038W-A	0.17944208
YMR230W-A	0.35366255
YOR293C-A	0.33544564
YOL155W-A	0.24220413
YOL097W-A	0.14782725
YNL277W-A	0.17617355
YNL146C-A	0.16915932
YNL042W-B	0.19325925
YIR018C-A	0.17933379
YIL046W-A	0.6380778
YIL002W-A	0.7849478
YHL015W-A	0.18046513
YDR003W-A	0.21687505
YCR024C-B	0.4283083
YOL038C-A	0.39711425
YJL136W-A	0.19513938
YGL006W-A	0.4340714
YOR381W-A	0.2975065
YOR376W-A	0.21015584
YOR316C-A	0.27018347
YOR011W-A	0.28719902
YML054C-A	0.1281763
YLR342W-A	0.2726898
YLR154C-G	0.19311541
YLL006W-A	0.7486864
YHR175W-A	0.2329625
YGR121W-A	0.14514521
YFL041W-A	0.31443167
YDR194W-A	0.28669396
YCR108C	0.2123816
YBR196C-A	0.49651137
YBL008W-A	0.25891337
YLR307C-A	0.38605008
YKL068W-A	0.5779641
YOR072W-B	0.332286
YJL052C-A	0.18972959
YFR012W-A	0.80689305
YMR158C-A	0.14661488
YIL134C-A	0.4959821
YGR035W-A	0.25964007
YPR014C	0.18295622
YMR075C-A	0.27641612
YPR053C	0.33112726
YLR365W	0.2973001
YCL012C	0.48285964
YOR394C-A	0.17510752
YOL166W-A	0.24683294
YNR075C-A	0.15258342
YLL066W-B	0.8247396
YHR214C-E	0.2420759
YHR213W-B	0.5277232
YBR298C-A	0.17751707
YAL067W-A	0.12997352
YJL077W-A	0.21545722
YIL105W-A	0.21280584
YPR159C-A	0.3436401
YPL152W-A	0.18215284
YOR161C-C	0.35765815
YOR032W-A	0.24782923
YOL019W-A	0.53015536
YMR315W-A	0.17846085
YMR272W-B	0.17985271
YMR242W-A	0.70865744
YMR182W-A	0.48529956
YMR105W-A	0.14554736
YMR001C-A	0.14022835
YML100W-A	0.43428174
YLR406C-A	0.27826944
YKL096C-B	0.38625416
YJL077W-B	0.24331081
YHR213W-A	0.4507258
YHR022C-A	0.27237374
YGR204C-A	0.41530493
YGR174W-A	0.4340562
YGR146C-A	0.31100303
YGL007C-A	0.2429692
YGL188C-A	0.509305
YFR032C-B	0.28352758
YER175W-A	0.22819546
YBR182C-A	0.30236793
YBL071C-B	0.46186444
YAR035C-A	0.5688517
YCL001W-B	0.19176605
YCL021W-A	0.2787469
YLR149C	0.44351256
YOL085C	0.340747
YPL229W	0.7440864
Q0297	0.9713202
Q0182	0.4207151
Q0144	0.4284293
Q0143	0.18013252
Q0142	0.29932433
Q0032	0.28827682
Q0017	0.12533355
Q0010	0.43575406
