ensembl_gene_id	uniprotswissprot	lddt
YDR100W	Q03860	86.36
YGR220C	P31334	91.94
YLR221C	Q05942	67.81
YNL134C	P53912	96.83
YGR268C	P40325	72.34
YDR479C	Q03370	72.15
YIL046W	P39014	77.48
YLR355C	P06168	89.98
YER168C	P21269	88.63
YBL030C	P18239	91.25
YLR464W	P0CX16	42.47
YLR464W	P0CX17	44.76
YLR446W	Q06204	89.65
YKL146W	P36062	71.5
YKR003W	Q02201	90.05
YNR053C	P53742	79.66
YKL028W	P36100	70.3
YJR041C	P47108	84.98
YGL147C	P05738	94.58
YPL229W	Q99395	57.89
YIL157C	P40452	80.94
YMR252C	Q04814	80.77
YGR144W	P32318	95.9
YER124C	P40077	67.75
YGR178C	P53297	61.24
YDL117W	Q07533	70.39
YDR140W	Q03920	96.35
YDR381W	Q12159	70.74
YPR160W	P06738	94.15
YMR164C	Q03825	55.45
YGR113W	P53267	59.1
YGL203C	P09620	79.37
YOL047C	Q08218	76.28
YOR221C	Q12283	90.77
YKR010C	Q02208	54.59
YGL048C	Q01939	81.82
YIL121W	P40474	86.62
YMR074C	Q04773	74.74
YLR237W	Q05998	84.6
YDR062W	P40970	93.02
YFL049W	P43554	71.97
YML065W	P54784	67.36
YPL049C	Q03063	55.07
YOR344C	P33122	63.73
YIR038C	P40582	95.52
YOR269W	P39946	78.03
YJL080C	P06105	78.39
YHR013C	P07347	81.84
YAL027W	P39735	71.08
YGR207C	P42940	95.24
YPL066W	Q12194	78.25
YOR152C	Q99325	62.7
YDR143C	P22470	52.11
YPL183W-A	O14464	78.29
YNL231C	P53860	92.33
YER095W	P25454	83.82
YEL028W	P39989	76.06
YNL230C	P53861	70.35
YPL235W	Q12464	83.65
YMR243C	P20107	70.05
YJR091C	P47135	60.56
YBR141C	P38278	84.81
YGR258C	P07276	60.71
YPL141C	Q03002	54.54
YGL091C	P52920	88.06
YHR137W	P38840	93.63
YGR093W	P53255	85.54
YOR103C	P46964	90.68
YDL053C	Q07362	59.61
YDR223W	Q04930	42.76
YKL193C	P36047	93.18
YDL037C	Q12140	70.87
YOR377W	P40353	90.92
YBL005W	P33200	76.14
YDL167C	P32770	63.41
YBR151W	P38281	91.7
YDR246W-A	Q3E763	55.33
YIR027C	P32375	96.28
YJR013W	P47088	93.57
YGR119C	P48837	62.33
YLR441C	P33442	86.29
YNL258C	P53847	78.49
YDR371C-A	P0C5M1	86.43
YLR178C	P14306	93.04
YDR517W	Q04410	75.2
YJL222W	P40890	78.94
YMR145C	P40215	89.03
YIL088C	P40501	79.73
YOR129C	Q99222	64.71
YFR028C	Q00684	79.31
YML071C	Q04632	60.76
YMR015C	P54781	90.63
YBR144C	P34215	50.56
YCL064C	P25379	93.2
YOL038C-A	Q3E7Z9	88.76
YGR213C	P53047	81.66
YML070W	P54838	95.46
YHR158C	P38853	65.47
YGR061C	P38972	93.9
YJL121C	P46969	97.78
YDL226C	P35197	68.8
YOR156C	Q12216	63.69
YOR329C	P34758	51.11
YLR028C	P54113	96.53
YER045C	P39970	63.56
YFR010W-A	P0C5N0	77.52
YPR144C	Q06512	87.25
YPL249C-A	O14455	93.48
YLR043C	P22217	97.55
YMR125W	P34160	91.94
YDL134C	P23594	87.66
YGR121C	P40260	87.3
YMR325W	P0CE85	75.5
YPR128C	Q06497	88.05
YDR117C	Q04600	81.02
YGL043W	P07273	79
YDR314C	Q06665	82.17
YPR054W	P41808	87.12
YHR038W	P38771	82.73
YFR051C	P43621	81.34
YOR351C	P24719	77.15
YOL040C	Q01855	87.05
YJL138C	P10081	88.64
YIR028W	Q04895	80.59
YML072C	Q03640	70.46
YJR047C	P19211	89.33
YJL151C	P14359	62.63
YNL328C	P42834	89.46
YDR440W	Q04089	74.85
YML105C	P29478	78.89
YKL212W	P32368	89.32
YAL033W	P28005	83.77
YCR028C	P25621	80.24
YDR303C	Q06639	72.99
YIL001W	P40560	87.24
YGR280C	P53335	71.4
YFR016C	P43597	42.92
YDL078C	P32419	96.14
YMR069W	Q04751	84.66
YDL238C	Q07729	91.96
YGL085W	P53153	89.97
YGL031C	P04449	83.19
YNL081C	P53937	87.34
YOL159C-A	Q3E769	49.2
YOR051C	Q08421	84.52
YOR003W	P25036	84.44
YER086W	P00927	86.56
YAR015W	P27616	96.8
YDR529C	P00128	95.29
YJL057C	P47042	66.61
YCR082W	P25649	80.63
YBR138C	P38277	51.55
YDR437W	Q04082	81.45
YOR064C	Q08465	77.01
YJL218W	P40892	97.06
YMR293C	Q03557	93.49
YLR243W	Q06543	85.52
YER188C-A	P0C0V2	50.08
YGR117C	P53270	85.27
YGR254W	P00924	97.64
YDR452W	Q04119	85.42
YML124C	P09734	91.88
YER148W	P13393	88.39
YOR073W	Q08490	59.74
YLR148W	P27801	81.05
YGR235C	P50087	82.71
YPL156C	Q12498	72.84
YGL124C	P53129	73.92
YHR042W	P16603	94.3
YMR090W	Q04304	97.36
YJL130C	P07259	87.76
YFR032C	P43607	78.16
YDR347W	P10662	80.48
YBL090W	P38175	73.36
YKL054C	P35732	52.08
YEL022W	P39993	80.65
YNR037C	P53733	89.78
YJL069C	P40362	75.67
YGR236C	P50088	59.89
YML029W	Q03714	70.28
YMR171C	Q03212	69.2
YIL173W	P40438	78.73
YKR096W	P36168	69.71
YKL006C-A	P43682	88.03
YPL173W	P36534	88.27
YBL105C	P24583	70.28
YLR162W-A	Q3E811	59.94
YKL164C	Q03178	63.73
YLR462W	O13556	63.34
YPR098C	Q06089	96.73
YDR490C	Q03407	61.24
YDR516C	Q04409	92.18
YOR201C	P25270	80.33
YJL045W	P47052	93.81
YOR065W	P07143	88.73
YEL001C	P40006	79.56
YGL164C	P53107	71.68
YBL102W	P38166	68.14
YCL061C	P25588	53.41
YMR102C	Q03177	67.03
YOR186W	Q08560	55.31
YDL193W	Q12063	80.15
YDL137W	P19146	83.37
YBL011W	P32784	76.33
YHL049C	P38722	68.26
YBR095C	P38255	65.66
YER056C	P17064	85.49
YHR041C	P34162	92
YER087C-B	P52870	69.54
YOR045W	P33448	80.02
YJL091C	P47026	87.65
YEL013W	P39968	92.1
YOL018C	Q08144	69.78
YNR063W	P53749	73.53
YDR235W	Q03776	89.03
YBR196C-B	Q3E778	85.03
YLR095C	Q12072	72.8
YBL048W	P38192	78.73
YDR233C	Q04947	75.42
YHR069C	P38792	80.94
YGR264C	P00958	93.86
YMR188C	Q03246	89.12
YKL145W-A	P0C5P3	93.32
YHR200W	P38886	78.08
YPL260W	Q08977	81.03
YMR269W	Q03525	64.69
YDR388W	P39743	77.11
YOL133W	Q08273	77.82
YBR066C	P38082	49.24
YNL339C	P53819	62.42
YJL033W	P20448	76.55
YGL234W	P07244	93.14
YER074W	P0CX31	93.39
YER074W	P0CX32	93.56
YJR122W	P47158	81.89
YPL016W	P09547	61.16
YPR095C	Q06836	54
YOR087W	Q12324	83.3
YGL238W	P33307	91.21
YIL177C	P40434	52.56
YDR209C	Q03480	29.62
YMR128W	Q04217	71.51
YKL026C	P36014	95.93
YMR039C	P54000	67.17
YDR049W	Q04311	77.61
YDL194W	P10870	66.64
YPR079W	Q06815	68.71
YBR292C	P38357	51.49
YGL041C-B	Q3E750	87.48
YDR021W	Q12099	88.67
YLR199C	Q05778	77.64
YPR010C	P22138	89.88
YHR053C	P0CX80	64.37
YHR053C	P0CX81	65.74
YEL063C	P04817	80.06
YKL044W	P36092	65.35
YBR018C	P08431	94.35
YKL089W	P35201	64.37
YDR353W	P29509	96.3
YNR060W	P53746	87.05
YDR051C	Q99288	85.54
YGR056W	P53236	69.13
YIL054W	P40524	53.29
YCL073C	P25596	82.85
YMR230W	P46784	88.54
YFL001W	P31115	86.81
YLR154C	Q12338	72.48
YJL065C	P40366	77.18
YMR267W	P28239	91.81
YOL028C	Q08182	70.42
YJR148W	P47176	96.22
YJL123C	P47018	65.01
YHR218W	P38899	63.37
YMR247C	Q04781	86.26
YOL086C	P00330	96.55
YNL287W	P32074	84.09
YLL064C	P0CE91	70.12
YLL064C	P0CE90	70.38
YMR152W	P28625	92.77
YEL051W	P32610	84.22
YNL095C	P53932	68.91
YHR021W-A	O13529	37.59
YOL108C	P13902	73.07
YER190C-B	P0CX95	38.49
YER190C-B	P0CX94	40.27
YER190C-B	P0CX96	39.19
YER190C-B	P0CX98	39.12
YER190C-B	P0CX97	37.69
YLR461W	P53427	69.34
YCR090C	P25654	95.7
YGR201C	P42936	96.84
YBR194W	P38305	73.34
YDR288W	Q05541	78.58
YDR141C	Q03921	79.56
YPL046C	Q03071	83.67
YOL023W	P25038	83.13
YAL044W-A	Q3E793	90.03
YBR108W	P38266	54.93
YGR239C	P50091	64.68
YDR194C	P15424	81.41
YDR424C	Q02647	93.93
YOR011W-A	Q3E807	54.2
YAL041W	P11433	73.92
YIL148W	P0CH08	93.88
YIL148W	P0CH09	93.49
YOR165W	Q99287	81.45
YEL061C	P27895	66.32
YJL046W	P47051	80.9
YLR265C	Q06148	69.03
YER059W	P40038	64.05
YBR046C	P38230	97.29
YMR251W-A	Q05827	57.69
YNL096C	P48164	90.8
YCR084C	P16649	75.53
YMR146C	P40217	95.02
YNL282W	P53833	82.04
YOL068C	P53685	83.62
YJR123W	P26783	90.71
YLR242C	Q06541	82.65
YMR228W	P14908	93.5
YMR032W	Q05080	70.52
YKR077W	P36157	45.02
YLR351C	P49954	95.64
YOR138C	Q12242	76.56
YDR054C	P14682	77.74
YLR306W	P52491	92.7
YHR114W	P38822	83.61
YBR235W	P38329	74.78
YGR169C-A	Q3E772	81.91
YDR122W	P13185	63.57
YNL047C	P53955	72.2
YPL021W	Q02710	68.59
YHR039C	P38694	92.52
YOR016C	Q12450	85.75
YGR185C	P36421	89.1
YPL268W	P32383	78.29
YDR184C	Q04005	62.14
YLR130C	Q12436	74.7
YJR118C	P47155	74
YPL283C	P0CX14	64.24
YPL283C	P0CX15	63.73
YHR152W	P17123	64.87
YGR189C	P53301	71.98
YLL028W	Q07824	79.14
YJL071W	P40360	82.19
YBR274W	P38147	84.26
YNL139C	P53552	72.2
YIL145C	P40459	95.48
YLR183C	Q06266	67.1
YOL121C	P07280	92.55
YGL205W	P13711	91.6
YIR006C	P32521	52.04
YPL206C	Q08959	92.74
YOL126C	P22133	92.59
YPR055W	P32855	63.9
YNL298W	P48562	65.38
YER140W	P40085	78.16
YEL056W	P39984	92.08
YLR042C	Q07990	45.03
YLR396C	P20795	83.02
YLR122C	Q12312	35.38
YJR015W	P47090	84.46
YIL013C	P40550	79.94
YLR326W	Q06170	74.61
YLR024C	Q07963	77.64
YLR442C	P06701	66.32
YER036C	P40024	85.8
YOR235W	Q08630	63.53
YBL006C	P38210	64.57
YOR080W	Q08496	83.87
YBR186W	P38126	76.52
YOR028C	P40917	61.75
YGL221C	P53081	96
YCR050C	P25630	44.96
YGL108C	P53139	70.31
YPR138C	P53390	87.69
YKR095W-A	Q3E833	89.14
YJR102C	P47142	88.24
YDL240W	P35688	75.17
YDR056C	Q12025	78.43
YKL079W	P32364	74.33
YNL113W	P28000	80.16
YMR013C-A	P0C5Q3	81.79
YLR380W	Q06705	89.57
YNR003C	P32910	69.11
YNL316C	P32452	91.06
YEL009C	P03069	67.02
YNL016W	P32588	70.89
YDR541C	Q03049	95.7
YPL243W	P38687	81.71
YIL114C	P40478	94.41
YHL011C	P38689	93.99
YNL330C	P32561	93.22
YLR061W	P05749	86.91
YKL161C	P36005	81.74
YFR037C	P43609	72.33
YPR127W	Q06494	96.65
YKL159C	P36054	73.82
YIR035C	P40579	96.27
YPL095C	Q02891	94.13
YPR027C	Q12079	51.15
YJL004C	P41544	78.72
YDL042C	P06700	80.78
YIR007W	P40566	89.26
YNR010W	P33308	71.69
YHR129C	P38696	90.82
YDR185C	Q04006	91.96
YLR386W	Q06708	76.81
YOR109W	Q12271	76.72
YJL155C	P32604	89.95
YDR328C	P52286	83.31
YLR387C	Q06709	72.02
YIL113W	P40479	83.61
YJL154C	P34110	79.33
YGL135W	P0CX43	78.08
YGL135W	P0CX44	77.85
YDR280W	Q05636	89.23
YCR099C	P25657	87.02
YMR001C-A	Q8TGS9	50.27
YPL232W	P32867	79.58
YKR030W	P36125	80.74
YDR098C	Q03835	85.98
YLR422W	Q06409	76.68
YJR107W	P47145	86.51
YDR005C	P41910	67.76
YHR199C	P38885	83.42
YBR185C	P38300	86.14
YKL037W	P32858	35.85
YDR423C	P24813	59.68
YJL035C	P47058	93.9
YOL093W	Q12400	88.74
YDR017C	Q12494	56.2
YIL036W	P40535	61.63
YJR089W	P47134	53.97
YPL124W	P33419	60.17
YLR354C	P15019	95.69
YJL042W	P43638	60.2
YHR159W	P38854	56.75
YGR253C	P32379	91.66
YKL042W	P36094	66.41
YGL053W	P53174	77.78
YNL172W	P53886	67.37
YGL101W	P53144	96.83
YOR147W	Q12171	68.04
YIR010W	P40568	57.66
YPR041W	P38431	77.45
YJL115W	P32447	72.74
YIL033C	P07278	78.64
YKR020W	P36116	68.69
YCL066W	P0CY07	69.64
YCL066W	P0CY06	69.65
YOR254C	P14906	82.83
YIR009W	P40567	81.66
YDR419W	Q04049	87.5
YGR271C-A	Q3E705	81.94
YOL080C	Q08237	78.19
YPL083C	Q02825	76.23
YDR444W	Q04093	79.15
YNL132W	P53914	79.05
YPL048W	P29547	91.1
YHR193C	P38879	74.9
YJR003C	P47084	90.54
YGR267C	P51601	89.44
YMR153W	Q03790	57.65
YPL120W	Q02948	70.81
YPL117C	P15496	93.8
YGR234W	P39676	95.33
YAR035C-A	Q8TGV0	71.18
YBL078C	P38182	94.33
YKL012W	P33203	75.76
YDR341C	Q05506	91.95
YJL116C	P46955	82.81
YPR091C	Q06833	65.28
YGL251C	P51979	72.82
YEL014C	P39999	29.7
YGL141W	P53119	85.11
YAL068C	P0CE93	69.25
YAL068C	P0CE92	70.3
YAL068C	Q3E770	70.11
YBR037C	P23833	78.04
YDR464W	P38904	55.04
YGL245W	P46655	91.89
YFR025C	P38635	96.86
YGL007W	P53194	46.61
YPL214C	P41835	93.97
YLL039C	P0CG63	92.5
YER156C	P40093	95.01
YBR015C	P38069	87.92
YDR132C	Q03900	82.54
YGL005C	P53195	65.73
YLR149C	Q99296	67.35
YDL210W	P32837	88.83
YIL041W	P40531	84.17
YPL203W	P06245	85.7
YMR056C	P04710	90.12
YMR282C	P22136	72.84
YDR395W	Q04175	90.83
YHR030C	Q00772	80.18
YLR208W	Q04491	92.1
YFL025C	P43571	86.64
YAR042W	P35845	74.01
YPL273W	Q08985	94.63
YDL222C	Q07651	79.15
YIL087C	P40502	60.23
YNR027W	P53727	93.11
YCR095C	P25366	68.62
YER162C	P14736	80.43
YER090W	P00899	94.18
YGL215W	P35190	58.63
YBR016W	P38216	55.93
YGR173W	P53295	84
YDR372C	Q06385	84.54
YJL053W	P40335	80.23
YGL249W	P53061	51.4
YHL050C	P38721	68.93
YDR325W	Q06680	83.04
YLR115W	Q12102	79.82
YKL106W	Q01802	91.5
YGR161W-C	Q3E744	64.77
YCR068W	P25641	79.75
YDR216W	P07248	51.59
YJL124C	P47017	86.14
YDR082W	P38960	74.46
YLR005W	Q04673	80.31
YGR229C	P32566	69
YFR054C	P43622	32.06
YHR162W	P38857	84.75
YDL224C	Q07655	54.93
YJR104C	P00445	97.68
YLR147C	P43321	89.18
YDR498C	P28791	71.18
YPR081C	Q06817	93.58
YER074W-A	Q3E834	77.74
YOR136W	P28241	90.68
YDR010C	Q12426	45.12
YGR070W	P53046	72.06
YCL017C	P25374	84.45
YDR006C	P40317	65.06
YER041W	P40028	69.53
YLR162W	Q06235	61.05
YGR135W	P23638	93.05
YHR089C	P28007	66.53
YBL071W-A	Q3E840	90.5
YLR451W	P08638	70.94
YBR269C	P38345	74.84
YDR182W	P40986	87.15
YJL105W	P42948	62.35
YGL014C-A	P0C5N1	75.95
YPL011C	Q12297	64.32
YLR212C	P53378	78.7
YLR454W	Q06179	72.61
YMR234W	Q04740	84.91
YCL058C	P25585	40.89
YDL102W	P15436	88
YKR075C	P36155	54.21
YDL179W	Q12477	72.34
YJR070C	P47120	91.94
YMR323W	P42222	97.18
YPR097W	Q06839	67.97
YOR192C-C	Q3E736	59.46
YJR097W	P47138	75.55
YNL164C	P53892	50.07
YOR205C	Q08622	81.92
YJL126W	P47016	94.48
YNL274C	P53839	96.39
YJL214W	P40886	79.83
YJL166W	P08525	89.63
YCL014W	P25558	56.5
YJL023C	P47065	78.38
YMR062C	Q04728	94.46
YMR247W-A	Q3E782	61.75
YFR033C	P00127	76.61
YMR038C	P40202	86.01
YGR225W	P50082	71.27
YJL094C	P40309	75.97
YBR055C	P19735	75.1
YGL258W	P53058	63.72
YMR049C	Q04660	81.11
YDL067C	P07255	96.21
YPL274W	Q08986	81.95
YDR030C	Q12021	75.47
YIR036C	P40580	96.66
YMR272W-B	Q8TGS5	84.37
YPR158W	Q06469	77.12
YHL005C	P38752	39.37
YDR020C	Q12084	82.65
YMR147W	P40218	54.19
YML067C	Q04651	81.6
YBR088C	P15873	94.99
YHR010W	P0C2H6	94.14
YGL139W	P53121	73.04
YPL050C	P39107	82.97
YJR054W	P47114	64.42
YKR065C	P36147	84.85
YPR114W	Q06107	89.28
YHR079C-A	P89114	91.75
YER112W	P40070	68.86
YGL172W	Q02199	59.84
YDR527W	Q04418	72.82
YPL110C	Q02979	75.62
YKL043W	P36093	62.96
YNL176C	P53882	52.08
YBL019W	P38207	82.14
YIL122W	P40473	52.88
YKL045W	P20457	79.48
YDR333C	Q05468	77.25
YCL050C	P16550	92.94
YHR005C	P08539	77.85
YHR187W	P38874	85.15
YCR067C	P25365	53.85
YCR047C	P25627	88.85
YBR112C	P14922	62.88
YGR088W	P06115	92.6
YGL126W	P53012	87.18
YOR305W	Q08774	88.44
YGR140W	P32504	71.81
YBR164C	P38116	92.33
YBR148W	P38280	44.98
YJR141W	P47172	88.64
YNR061C	P53747	73.82
YKR060W	P36144	86.6
YGR129W	P53277	73.02
YER090C-A	P0C5M8	85.88
YBL020W	P38206	81.43
YBR208C	P32528	92.05
YGL027C	P53008	91.75
YNR035C	P53731	87.5
YDL093W	P52867	91.48
YML107C	Q03760	79.74
YOR195W	Q08581	70.45
YGL231C	P53073	74.47
YFR031C	P38989	85.47
YDL043C	Q07350	78.42
YER174C	P32642	85.66
YLR064W	Q12144	92.42
YLR132C	Q12208	83.24
YHR183W	P38720	96.45
YGL019W	P43639	83.38
YDR139C	Q03919	91.01
YJL191W	P39516	90.72
YLR182W	P09959	70.62
YNL160W	P38616	77.5
YCR044C	P25625	90.27
YLR038C	Q01519	91.19
YHR205W	P11792	66.63
YCR026C	P25353	76.71
YOL123W	Q99383	62.14
YDR322C-A	P81449	76.59
YGR017W	P53210	81.53
YPL161C	P39011	88.04
YLR107W	Q12090	88.05
YJR135C	P47167	82.19
YLR139C	P42900	70.15
YKL085W	P17505	94.15
YPR022C	Q12139	67.55
YDL130W-A	P01098	81.79
YNR024W	P53725	61.87
YLR305C	P37297	80.83
YNL024C	P53970	89.73
YDR210W	Q03482	61.38
YOR097C	Q12274	61.68
YPR175W	P24482	79.18
YKL165C	P36051	90.89
YDR260C	Q12379	57.36
YBR172C	P32909	59.95
YJL049W	P47048	76.88
YBL097W	P38170	60.3
YMR081C	P32488	46.08
YBR050C	P38232	33.23
YNL018C	P53976	33.24
YIL090W	P40499	76.92
YPL068C	Q02749	59.86
YCR093W	P25655	78.47
YML051W	P04387	91.66
YLL002W	Q07794	88.13
YDL017W	P06243	81.53
YDR073W	P38956	75.65
YOL083C-A	P0C5R4	64.06
YER026C	P08456	74.47
YBR183W	P38298	92.76
YDL069C	P14066	43.17
YLR070C	Q07993	96.05
YHR139C-A	O13536	40.53
YMR314W	P40302	95.9
YKL003C	P28778	94.63
YKL072W	P36085	70
YNL033W	P53964	56.31
YDR461W	P34165	53.9
YHR111W	P38820	91.99
YIL012W	P40551	51.33
YDR435C	Q04081	95.55
YJR155W	P47182	94.7
YJL109C	P42945	77.89
Q0060	P03877	83.14
YDL063C	Q07395	88.84
YJL013C	P47074	66.5
YDR121W	Q04603	71.14
YDR178W	P37298	85.28
YDL013W	P32828	68.5
YDR534C	Q04433	33.88
YLR157C	P0CZ17	92.16
YLR157C	P0CX77	92.34
YLR157C	P0CX78	92.23
YLR157C	P0CX79	92.58
YGL039W	P53183	95.31
YCR012W	P00560	96.77
YOL086W-A	Q3E835	95.49
YHR049W	P38777	96.97
YMR113W	Q12676	94.47
YPL055C	Q02796	54.59
YBR213W	P15807	95.58
YLR226W	Q05949	82.97
YCR075C	P17261	90.35
YDR392W	P06844	79.06
YAL051W	P39720	73.86
YPL079W	Q12672	96.36
YOR337W	P47988	71.31
YDR034C-A	P0C289	60.82
YOL100W	Q12236	59.72
YCL043C	P17967	90.8
YKL186C	P34232	86.22
YDL132W	Q12018	86.43
YCL025C	P25376	78.88
YOR289W	Q12012	88.13
YMR263W	P38429	72.37
YCL067C	P0CY09	76.71
YCL067C	P0CY08	76.56
YPL150W	Q12152	58.38
YLL048C	P32386	79.21
YML034W	Q03707	64.88
YDR202C	Q03956	90
YBL091C-A	Q6Q595	82.44
YER099C	P38620	93.33
YGL002W	P53198	86.4
YMR131C	Q04225	83.38
YNL141W	P53909	97.89
YOR255W	Q08692	53.47
YLL024C	P10592	89.7
YBR196C-A	Q3E820	72.28
YEL048C	P32613	87.87
YLR009W	Q07915	83.44
YOR304W	Q08773	73.71
YPR192W	P0CD91	87.65
YJL141C	P14680	66.26
YIL024C	P40543	72.17
YLR057W	Q12205	77.19
YCR023C	P25351	79.44
YJL133C-A	Q3E7A3	61.74
YGR044C	P32338	64.26
YOL163W	P0CF20	78.02
YKR032W	P36127	47.11
YBR286W	P37302	85.38
YMR310C	Q04867	84.43
YKL132C	P36001	82.74
YJL178C	P46989	77.12
YMR034C	Q05131	84.41
YEL070W	P0CX08	96.16
YEL070W	P0CX09	96.09
YNL320W	P42840	93.05
YLR348C	Q06143	82.06
YPL226W	Q08972	76.68
YER025W	P32481	80.87
YJR022W	P47093	88.67
YBR268W	P36532	84.08
YPL115C	P32873	61.62
YAL043C	Q01329	73.81
YOR077W	P40962	77.27
YHR072W	P38604	96.9
YPL170W	Q12091	81.12
YOR074C	P06785	96.25
YOR117W	P33297	81.54
YDL109C	Q12103	77.59
YDR211W	P32501	78.48
YNL204C	P32572	63.06
YNL106C	P50942	74.98
YBR058C-A	Q3E790	75.28
YPL245W	Q12179	88.26
YJL062W	P40367	87.47
YKL078W	P36009	83.89
YKL001C	Q02196	95.64
YLR439W	P36517	91.29
YJL197C-A	P0C5P0	33.56
YGR193C	P16451	75.54
YFL010W-A	P32450	50.16
YER126C	P40078	84.33
YDR110W	O13329	71.23
YGL033W	P53187	88.64
YKL046C	P36091	93.54
YLR236C	A0A023PZG4	45.62
YGR165W	P53292	90.73
YML103C	P52593	76.26
YKR017C	P36113	80.12
YJL082W	P47031	86.66
YHR209W	P38892	96.1
YGL030W	P14120	92.01
YKL058W	P32774	88.19
Q0045	P00401	93.7
YKL208W	P36038	73.61
YPR140W	Q06510	90.83
YLR345W	Q06137	87.04
YPR048W	Q12181	93.01
YGL128C	P52868	82.38
YAR066W	P0CX18	75.29
YAR066W	P0CX19	75.08
YMR306W	Q04952	82.33
YNL161W	P53894	63.92
YCR010C	P25613	81.41
YLR050C	Q12155	96.03
YOL166W-A	Q8TGJ1	52.69
YHR107C	P32468	81.72
YIL095W	P40494	60.13
YGL007C-A	Q8TGU0	77.75
YHR071W	P38794	77.07
YGL175C	P46946	64.58
YBR287W	P38355	80.42
YPR102C	P0C0W9	91.69
YNL247W	P53852	89.22
YOL066C	Q12362	89.73
YLR332W	P36027	60.29
YOR396W	P0CX20	66.49
YOR396W	P0CX21	65.6
YOR396W	P0CX22	65.38
YJL098W	P40856	62.58
YGL223C	P53079	64.52
YCL056C	P25584	60.55
YDR274C	P87283	33.62
YMR169C	P54114	97.5
YMR186W	P15108	85.78
YKR005C	Q02203	46.36
YER182W	P40098	79.89
YHR216W	P38697	93.96
YHL013C	P38747	82.25
YER165W	P04147	81.37
YIL089W	P40500	75.7
YNL062C	P41814	85.82
YML059C	Q04958	61.68
YML086C	P54783	94.33
YPL036W	P19657	76.97
YOR161C-C	Q8TGS0	71.68
YBL061C	P34226	62.81
YIL166C	P40445	85.77
YMR013C	P20048	86.01
YPR015C	Q12531	53.24
YJL196C	P39540	91.23
YGL004C	P53196	93.65
YLR369W	Q05931	86.38
YNL325C	P42837	75.25
YEL058W	P38628	95.66
YJL003W	P47081	83.13
YNL046W	P53956	54.55
YOR151C	P08518	87.16
YAL044C	P39726	90.13
YPR133W-A	P80967	83.77
YGL148W	P28777	93.72
YPL146C	Q12080	80.14
YIL060W	P40519	44.52
YGR281W	P53049	81.16
YDR167W	Q12030	71.22
YDR156W	P50106	74.55
YDL223C	Q07653	34.24
YMR127C	P40963	84.63
YOR187W	P02992	87
YHR060W	P38784	80.56
YNL032W	P53965	81.58
YOL001W	P20052	80.16
YPR107C	Q06102	81.03
YNL135C	P20081	97.58
YDR075W	P32345	94.01
YER060W-A	Q12119	85.6
YIL009C-A	Q03096	84.12
YBR267W	P38344	80.61
YBR114W	P31244	71.87
YER184C	P39961	79.67
YFR039C	P43611	69.81
YBL032W	P38199	72.94
YBR219C	P38317	79.38
YFL027C	P43570	79.53
YDR039C	Q01896	80.62
YMR212C	Q03653	74.55
YMR296C	P25045	90.17
YHR143W-A	P40422	79.92
YCR081W	P25648	73.52
YOR005C	Q08387	79.12
YKR034W	P26343	66.14
YDL088C	Q05166	56.16
YBR299W	P38158	97.45
YMR101C	Q03175	90.4
YPL082C	P32333	76.66
YPR064W	Q12492	44.63
YDL129W	Q07555	58.59
YLR417W	Q06696	76.78
YAR068W	P39564	41.8
YGR078C	P48363	88.58
YIL061C	Q00916	76.3
YOR355W	P41913	58.08
YGL133W	P53125	73.64
YJL205C	Q02820	88.04
YDL215C	P33327	85.87
YKL060C	P14540	95.48
YBR191W	Q02753	93.76
YDR297W	P38992	91.78
YLR179C	Q06252	94.15
YEL012W	P28263	85.67
YOR290C	P22082	65.94
YPL216W	Q08964	68.92
YBR125C	P38089	90.62
YLR013W	Q07928	70.99
YLR116W	Q12186	68.07
YEL020W-A	O74700	92.84
YDR131C	Q03899	85.65
YJR113C	P47150	82.95
YPL152W	Q12461	88.74
YJR111C	P47148	95.68
YHR142W	P38843	83.31
YMR166C	Q03829	72.37
YER077C	P40050	74.99
YDR348C	Q05518	55.17
YGR295C	P53344	84.97
YER039C	P0CE11	89.02
YPL230W	Q12132	49.92
YFL007W	P43583	81.95
YLR371W	P51862	66.7
YMR061W	P25298	87.68
YPL159C	Q99373	65.71
YMR288W	P49955	81.47
YPR183W	P14020	91.32
YLR222C	Q05946	82.32
YOR047C	Q02794	69.2
YLR365W	Q7LIF2	63.38
YPL204W	P29295	82.17
YPL109C	Q02981	78.89
YHR058C	P38782	64.24
YDL169C	P32772	51.43
YMR265C	Q03508	90.23
YML116W	P13090	85.9
YBL069W	P35183	89.47
YER042W	P40029	96.57
YIL102C	P40488	50.41
YLR440C	Q12745	88.01
YIL069C	P0CX31	93.39
YIL069C	P0CX32	93.56
YIR016W	P40572	55.54
YER019W	P40015	88.71
YBR223C	P38319	85.08
YML130C	Q03103	74.56
YLR059C	P54964	81.83
YOL014W	Q08110	45.55
YDR007W	P00912	92.32
YDL195W	P38968	71.23
YBR074W	P38244	85.01
YBR201C-A	Q2V2Q3	63.45
YOR244W	Q08649	81.94
YBR187W	P38301	77.98
YDR263C	Q12086	87.97
YLR165C	Q06244	93.27
YPL249C	Q12344	66.22
YGR048W	P53044	69.76
YCR030C	P25623	71.68
YCL027W	P11710	56.23
YDR429C	Q04067	79.01
YNL212W	P40157	79.64
YHL008C	P38750	65.45
